"created_at","id","text"
"Sun Feb 22 00:09:27 +0000 2026","tweet-2025362261506707488","@imtheatan Suuusssss sabog lang ang sipon ng mga DDS sa pagkikita nila PBBM at #MayorLeni 😂😂"
"Sun Feb 22 00:07:36 +0000 2026","tweet-2025361797424074963","Traded my sleep to read this, definitely worth it muntik na aq di makahinga dahil sa sipon"
"Sat Feb 21 23:37:05 +0000 2026","tweet-2025354116395118789","Ayoko sa lahat Sipon tas ubo eh"
"Sat Feb 21 23:28:28 +0000 2026","tweet-2025351948556533794","Sheeemay! May pa habol na ubo at sipon tong tag lamig sakin 😑"
"Sat Feb 21 22:10:32 +0000 2026","tweet-2025332334963404868","wdym may sipon na naman ako 😭"
"Sat Feb 21 21:07:44 +0000 2026","tweet-2025316531857744204","iniisip ko palang na march pa next off ko pagod na pagod na ako 🥲"
"Sat Feb 21 20:28:23 +0000 2026","tweet-2025306628048953387","paaa miss na kitaaa wala ako malapitan ehhh pagod na pagod na ako paaa i need you na"
"Sat Feb 21 20:25:52 +0000 2026","tweet-2025305996588188079","Humihigop ng sipon acting trew #KathrynBernardo"
"Sat Feb 21 19:25:14 +0000 2026","tweet-2025290736770462024","@pakistanwalli Awaam apkai sath Belkul nhi hai tum maryam nawaz kai hon aur maryam nawaz apke hai baqi awaam puri dunya sai tum par lagnat baijtay hai https://t.co/GoRu2vxfx6"
"Sat Feb 21 19:04:08 +0000 2026","tweet-2025285427889144049","May sipon na ngani"
"Sat Feb 21 19:01:21 +0000 2026","tweet-2025284726479876544","Tnginang yan barado talaga right ear ko 😭😭 bwisit na sipon yan ang sakit sa tenga ha"
"Sat Feb 21 18:56:41 +0000 2026","tweet-2025283551655248019","pagod na pagod na q magkasakit"
"Sat Feb 21 18:21:10 +0000 2026","tweet-2025274612704297136","pagod na pagod na utak ko"
"Sat Feb 21 18:04:30 +0000 2026","tweet-2025270419922845774","Malala ka na teh may ubo't sipon utak mo"
"Sat Feb 21 18:02:53 +0000 2026","tweet-2025270014371365042","awit na sipon to di makahingaa😪"
"Sat Feb 21 17:54:15 +0000 2026","tweet-2025267841109463067","acckkk! nabunutan jud siya sa akong hilanat😅"
"Sat Feb 21 17:44:33 +0000 2026","tweet-2025265398355247333","@ChismisNChaos juicecolored.......yun isa utak sipon yun isa latak....."
"Sat Feb 21 17:32:55 +0000 2026","tweet-2025262470647218520","Wag ka na dumalaw sa panaginip. Ang hirap gumising na mabigat ang dibdib. Dala ko buong araw."
"Sat Feb 21 17:32:28 +0000 2026","tweet-2025262359254856059","Naiiyak ako putang-ina… 😭 pero naunang tumulo ang sipon kaysa sa luha."
"Sat Feb 21 17:24:17 +0000 2026","tweet-2025260299138596968","gusto kong magsumbong sayo, kapag pagod na pagod na ako."
"Sat Feb 21 17:09:08 +0000 2026","tweet-2025256485606097187","Pagod na pagod sayo binondo"
"Sat Feb 21 16:59:07 +0000 2026","tweet-2025253967345975565","S2までデイリー消化してればいいのでエデンの戦士になる"
"Sat Feb 21 16:58:07 +0000 2026","tweet-2025253712780771678","Bakit ka nalulungkot, O kaluluwa ko? Bakit ka nababagabag sa loob ko? Umasa ka sa Diyos, at pupurihin ko pa siya, ang aking Tagapagligtas at aking Diyos.
Awit 42:6

Tulad ng may-akda ng Awit 42, lahat tayo ay dumaranas ng mga panahon ng kalungkutan at panghihina ng loob: “Ang aking mga luha ay naging aking pagkain araw at gabi, habang sinasabi nila sa akin buong araw, ‘Nasaan ang iyong Diyos?’” (Awit 42:4), mga pagkakataong nahihirapan tayong madama ang presensya ng Diyos: “Sinasabi ko sa Diyos, aking Bato, ‘Bakit mo ako kinalimutan? Bakit ako dapat magluksa?’” (Awit 42:10). Sa harap ng kanyang pagkabalisa, sa halip na hayaan ang kanyang sarili na madaig ng kanyang mga damdamin, ang salmista ay nagpatibay ng isang saloobin ng pananampalataya at piniling panatilihin ang kanyang pag-asa sa Diyos, upang purihin siya sa kabila ng lahat.
Kapag tayo ay binabagabag ng ating mga damdamin, mahalagang tandaan na ang Diyos ay mas dakila kaysa sa ating mga kalagayan. Tularan natin ang salmista at ilagak ang ating tiwala sa Diyos na Makapangyarihan sa lahat.
Awit 34:19: Ang Panginoon ay malapit sa mga pusong bagbag, at inililigtas ang mga nadudurog ang puso."
"Sat Feb 21 16:56:55 +0000 2026","tweet-2025253412372447481","ako lang ba yung masakit ang dibdib ngaun guys"
"Sat Feb 21 16:53:53 +0000 2026","tweet-2025252650170868145","nakakadisappoint lang kasi pagod na pagod na kong mag long message sayo every katapusan nalang pagod na rin akong makitang nag bebeg yung magulang natin sayo, hindi ko alam kung pano matatapos to peri sana, sana matauhan ka sa mga nasasabi ko"
"Sat Feb 21 16:48:54 +0000 2026","tweet-2025251396527030723","Wala, diko alam , pagod na pagod nalang talaga ako"
"Sat Feb 21 16:35:40 +0000 2026","tweet-2025248064823591056","Tanginang sipon ‘to. Wala na ako marinig talaga"
"Sat Feb 21 16:34:15 +0000 2026","tweet-2025247709603725662","bumabalik ‘yong feeling noon sa civil service exam. gustong gusto mong makapasa, pero pagod na pagod ka rin bago mo maabot ‘yon."
"Sat Feb 21 16:27:55 +0000 2026","tweet-2025246114929332568","Paulit-ulit na lang akong nasasaktan ng hindi niya alam dahil gusto kong makita niyang wala na akong pake, na okay na ako—na kaya kong wala na siya at kaya kong kalimutan siya pero durog na durog at pagod na pagod na ako at parang niloloko ko na lang sarili ko"
"Sat Feb 21 16:19:06 +0000 2026","tweet-2025243894922052060","THE ASSURANCE?! HAHAHA ILY Copilot kahit pagod na pagod kana sakin 🤣😭 https://t.co/lkpiFyiEwW"
"Sat Feb 21 16:18:44 +0000 2026","tweet-2025243802655674871","@willshine_tala may sipon ka ata, nhay ely HAHAHAHA 😭"
"Sat Feb 21 16:13:20 +0000 2026","tweet-2025242442023485689","letche eto kakauwi lang mga pagod na pagod"
"Sat Feb 21 16:11:26 +0000 2026","tweet-2025241967760961894","nakakapag-isip ba kayo nang tama kapag may sipon kayo? lala kasi ang hirap mag-solve habang sumisinghot😭"
"Sat Feb 21 15:56:27 +0000 2026","tweet-2025238194728698332","samot gyud tag kabuang anii kay ting hubak napud"
"Sat Feb 21 15:55:58 +0000 2026","tweet-2025238074809352313","sakitas akong dughan oyy, piste na hubak"
"Sat Feb 21 15:53:33 +0000 2026","tweet-2025237463376204164","Why do i have sipon again?????"
"Sat Feb 21 15:34:55 +0000 2026","tweet-2025232776098971967","tawang tawa ako sa ""ang tanging ina"" kay Carmelle hahahahhahahhaa buwesittt tas may mga ai edits pa yung parang fam sila tas pagod na pagod si @carmelle_lite itaguyod ang pamilya nya dahil single mowm hahahahhaa

WE LOVE YOU CARMELLE"
"Sat Feb 21 15:31:39 +0000 2026","tweet-2025231954317328730","Pagod na pagod na pagod na pagod na ngani yung tao. Gusto ko na mag rest.

Rest in Peace. HEHE"
"Sat Feb 21 15:31:07 +0000 2026","tweet-2025231821399883920","Today, another heartache💔 I don’t know what to do. Should I give up or shoud I chasing pavements? HAHAHAHAHA Pagod na pagod na pagod na pagod na pagod na akooooo😭 Kailan ba ako pipiliin ng tao, yung siya naman yung mag ca-care at love sakin. Hindi yung palagi nalang ako nauubos"
"Sat Feb 21 15:18:17 +0000 2026","tweet-2025228588602306933","Ariana Brandy.... SHET. nawala lagnat ko don. wtf legit hahahaha"
"Sat Feb 21 15:17:38 +0000 2026","tweet-2025228426354065832","Kakapagod mag sulat. ayaw kona at need rin gumawa ng IMs araw²  pagod na pagod na ako😭😭😭😭 sa isang araw 4 na LP isulat may IMs pa😭"
"Sat Feb 21 15:14:24 +0000 2026","tweet-2025227610989666478","Lord lipat mo nalang sakin sipon ni shawn😢"
"Sat Feb 21 14:58:24 +0000 2026","tweet-2025223586924167438","Too tired to be the eldest. PAGOD NA PAGOD NA RIN AKONG PAGPASENSYAHAN KA"
"Sat Feb 21 14:56:18 +0000 2026","tweet-2025223059830088137","purya hilanat 😫"
"Sat Feb 21 14:54:57 +0000 2026","tweet-2025222717977624876","pagod na pagod ako lord"
"Sat Feb 21 14:54:43 +0000 2026","tweet-2025222659051827624","pls no lagnat ☹️☹️ di na aq nakarest bro hahahaha"
"Sat Feb 21 14:42:54 +0000 2026","tweet-2025219686498263046","@cozwhoareutho may lagnat ka ba?"
"Sat Feb 21 14:34:44 +0000 2026","tweet-2025217631565844895","I have this study day and I’ll have to travel to bristol and I don’t have the energy to travel 😭😭 sana matuloyan na yung lagnat ko hahahah"
"Sat Feb 21 14:31:20 +0000 2026","tweet-2025216773801607524","totoo ba to o panaginip lang kapag may lagnat"
"Sat Feb 21 14:28:33 +0000 2026","tweet-2025216073952628756","Gusto ko makita ka para makaramdam ng pahinga :'( pagod na pagod na yung katawang lupa at isip ko :'( 💔"
"Sat Feb 21 14:13:20 +0000 2026","tweet-2025212245635203585","grabeng sipon naman to"
"Sat Feb 21 14:12:02 +0000 2026","tweet-2025211918290747664","update: pagod na pagod nanaman 😞😞😞"
"Sat Feb 21 14:11:31 +0000 2026","tweet-2025211787101306928","Sipon 😑"
"Sat Feb 21 14:09:15 +0000 2026","tweet-2025211216214589930","letcheng sipon yan, di makaiyak ng ayos jusko, di ko alam kung matatawa ako o miiyak dahil sa sipon na to eh, na para bang sino suffocate ako"
"Sat Feb 21 14:07:55 +0000 2026","tweet-2025210882125640031","@TheSRKian Lagnat kahi prbm nahi na ?"
"Sat Feb 21 14:02:01 +0000 2026","tweet-2025209398185132213","pagod na pagod na si jeonghan mag dispute ng buff era claims ng mga members niya 😭 https://t.co/dzi4G1kt2l"
"Sat Feb 21 14:01:57 +0000 2026","tweet-2025209379428131095","wala pa akong nagagawa pero pagod na pagod na talaga ako"
"Sat Feb 21 13:51:19 +0000 2026","tweet-2025206703508390215","walang magmmove on teh nawala bigla yung sipon ko im so seriousnawala ung sakit sa ulo ko nawala ung antok ko im alive im so alive https://t.co/figT2WEayD"
"Sat Feb 21 13:39:27 +0000 2026","tweet-2025203718380290352","Bat parang pagod na pagod aq ngayon eh wala naman akong ginawa"
"Sat Feb 21 13:32:15 +0000 2026","tweet-2025201907086864556","Pagod na pagod na ako. Gusto ko na lang maubos"
"Sat Feb 21 13:09:41 +0000 2026","tweet-2025196227152019794","tangina pagod na pagod na yung tao"
"Sat Feb 21 13:07:41 +0000 2026","tweet-2025195725169328306","Student teacher na pagod na pagod na (: https://t.co/FSySYqdWIo"
"Sat Feb 21 12:59:37 +0000 2026","tweet-2025193695407206882","pagod na pagod na ang katawang lupa ko tapos 8am-8pm pa ako bukas??? 😩😭"
"Sat Feb 21 12:47:44 +0000 2026","tweet-2025190704784527557","@imprdncio0528 My sipon at ubo pa nyan ang bebe jema namin pero barogera pa rin"
"Sat Feb 21 12:40:32 +0000 2026","tweet-2025188890999750808","Pagod na pagod na po ako"
"Sat Feb 21 12:34:14 +0000 2026","tweet-2025187305196322873","@bylerdontcry tapos makikita sa ig notes nasa gitna nila isang party member na pagod na pagod na 😭😭😭 https://t.co/RiCNyYmAKb"
"Sat Feb 21 12:33:43 +0000 2026","tweet-2025187177488163018","最近だと奈々さんの東京公演1日目の過ごし方が一番充実してたな
特に都内あさんぽによる幸福感半端ない"
"Sat Feb 21 12:27:33 +0000 2026","tweet-2025185624328896792","@PuneriSpeaks Kay faltu lok aahe. Nahi naav, apman vatat aahe, tar nahi jayache lagnat."
"Sat Feb 21 12:26:38 +0000 2026","tweet-2025185391700238700","pagod na pagod na ko sa trabaho buti na lang talaga active si user minwonaissance ngayon. may binabasa ako after work 🫡"
"Sat Feb 21 12:23:26 +0000 2026","tweet-2025184587937448086","pagod na pagod takteee"
"Sat Feb 21 12:19:01 +0000 2026","tweet-2025183475599638751","雀魂に関しては、
・九種九牌を廃止
・打牌までの時間を加算制
にしてほしい
特に長考の時間はそれなりに欲しいよ…"
"Sat Feb 21 12:15:37 +0000 2026","tweet-2025182621853188591","牌譜を見返すんだけど、たまに自分には到底考えられない打ち方をする人が居るから勉強になる"
"Sat Feb 21 12:14:28 +0000 2026","tweet-2025182329522803112","雀魂はその後3連続トップと好調🫶
初の国士無双上がりもありこのまま雀豪⭐︎2まで駆け抜けたい"
"Sat Feb 21 12:14:16 +0000 2026","tweet-2025182278905930122","Sa true. Pag ako nagsspa yung massage talaga ang habol ko as a trentahing masakit ang katawan. Kung may ganap eh di bonus pero kung wala di naman ako naiirita haha"
"Sat Feb 21 12:13:07 +0000 2026","tweet-2025181992053346313","人というかVtuberか？よく分からん"
"Sat Feb 21 12:13:07 +0000 2026","tweet-2025181990694387840","Sama bigla ng pakiramdam ko haha antaas ng lagnat jusko pano uuwi neto🫠"
"Sat Feb 21 12:11:30 +0000 2026","tweet-2025181583515525230","Daw mapatay ko ka lagnat ko ba"
"Sat Feb 21 12:09:03 +0000 2026","tweet-2025180967971983427","pagod na pagod na siguro yung pusa sa kaingayan ko

congrats heath, princess, miguel, &amp; joaquin!! https://t.co/RT1GDHZ78L"
"Sat Feb 21 12:07:32 +0000 2026","tweet-2025180586781147573","横浜で1人飲んでたけど、星街すいせい？とかいう人のライブ帰りの人めっちゃいた"
"Sat Feb 21 12:06:23 +0000 2026","tweet-2025180294979182619","tanginuh pagod na pagod ako kanina, labas pasok campus ggrahhhhhhhhh ayan cge finance officer pa

almost 13k steps ko today wtf tapos bibigat nung drafting tables lol madami man kanina people pero kahit na huhu

tapos dun sa isang room mag-isa nalang ako nag-ayos armchairs"
"Sat Feb 21 11:53:43 +0000 2026","tweet-2025177108088066359","@SGG_Essiralk @LemonadeAuburn Haha nahawa ka ng sipon ko master? 😂✌🏼"
"Sat Feb 21 11:50:40 +0000 2026","tweet-2025176341969338672","CANCEL ANG LAGNAT WHAHAHAHAHAHAHAHAHAHAHAHAHAHAAHAHAHAHAHA CONGRATULATIONS, LADIES!!!!💛💙🐶"
"Sat Feb 21 11:45:17 +0000 2026","tweet-2025174987586634044","hi guys i have sipon UGHH"
"Sat Feb 21 11:43:29 +0000 2026","tweet-2025174532462706812","pagod na pagod na 'ko"
"Sat Feb 21 11:37:32 +0000 2026","tweet-2025173035494641970","Lagnat na lagnat na ako"
"Sat Feb 21 11:27:15 +0000 2026","tweet-2025170447965585871","@PBBabscbn feeling ko sumabay ung lagnat ko sa kaba para kong mak c*rdi*c arrest kanina 😭"
"Sat Feb 21 11:23:03 +0000 2026","tweet-2025169390753513839","pagod na pagod na 'ko leche gusto ko na lang manirahan sa probinsya at kumain ng gulay don araw-araw!!! 😩🤍"
"Sat Feb 21 11:18:52 +0000 2026","tweet-2025168341112160604","pagod na pagod na pagod na ang mata at dibdib ko kakaiyakkkk;((("
"Sat Feb 21 11:16:36 +0000 2026","tweet-2025167769084514608","I hope Lella gets to be the big winner 😊

Also so sad lang for Marco kasing parang pagod na pagod siya since bumalik siya, proving himself especially for the tasks only for pbb to be greedy enough they’d have voting instead of pure tasks. 

#PBBCollab20TheUltimate8"
"Sat Feb 21 11:13:36 +0000 2026","tweet-2025167015280009724","Yung gulat ko nung nakita ko na hindi naka bihis ng todo si heath😭 ang laff ko sayo moy! Pagod na pagod na siya 😭

#PBBCollab20TheUltimate8"
"Sat Feb 21 11:12:53 +0000 2026","tweet-2025166834677547518","parang tumaas lalo lagnat ko 😭 capkrysmelle ko 😭
#PBBCollab20TheUltimate8"
"Sat Feb 21 11:12:26 +0000 2026","tweet-2025166721209040989","wrong move ata na pinanood ko yung #meetgreatandbye ng may sipon tapos first day pa nung dalaw ko kasi umpisa pa lang bakit umiiyak na ako? 😭😭😭"
"Sat Feb 21 11:04:27 +0000 2026","tweet-2025164712305160549","headache, sakit body, ubo, sipon hahahahahhahaa im so tired:("
"Sat Feb 21 11:00:54 +0000 2026","tweet-2025163818171859203","Hindi halatang pagod na pagod na si Mingyu dyan ateh qwoah 😭😭😭"
"Sat Feb 21 10:51:11 +0000 2026","tweet-2025161371516809389","LF MORE FILO LADS GIRLIEEEE PLSSSS 😭🙏 PAGOD NA PAGOD NA KONG MAG ENGLISH OH!!!"
"Sat Feb 21 10:45:09 +0000 2026","tweet-2025159852218351720","monthly na lang ako may lagnat eh no"
"Sat Feb 21 10:39:50 +0000 2026","tweet-2025158514885448103","naiiyak ako sa kaba, sumabay pa yung lagnat ko talaga ngayon 😭 

#PBBCollab20TheUltimate8"
"Sat Feb 21 10:36:24 +0000 2026","tweet-2025157652410761718","May ubot sipon pa pala ang bebe. 🥺
Pagaling ka 🙏"
"Sat Feb 21 10:30:28 +0000 2026","tweet-2025156160060621150","Di lang luha yung natulo HAHA nasama pa pati sipon hyyyff! 😢😭 What a beautiful plooooooooooot ❤️ naluha luha pa nga, thank you direk! @RighteousLeftst and for the last time, thank you, KR! Thank you, PSII Team!

PSII FATED FINALE 
#KrisshRome | #ParaSaIsatIsa
#ParaSaPagtatapos"
"Sat Feb 21 10:28:42 +0000 2026","tweet-2025155714721914974","May ubo't sipon pa yung bebe 🥹"
"Sat Feb 21 10:24:17 +0000 2026","tweet-2025154604791726489","@dryllgrd Pati na yung sipon"
"Sat Feb 21 10:21:55 +0000 2026","tweet-2025154006918856940","pagod na pagod 10x"
"Sat Feb 21 10:21:13 +0000 2026","tweet-2025153829436883438","@xo_rayaluvs Pagod na pagod na si teo kakatakbo HAHAHAHAHAHAHAHAHA

ONE YEAR WITH LANCEBREY

#LanceBreyInBetweenFrames
#LanceBrey 
#AubreyCaraan #LanceCarr"
"Sat Feb 21 10:11:47 +0000 2026","tweet-2025151457423667261","ang sakit ng ulo ko dahil sa ubo't sipon tas dumagdag pa mga kakampi ni bella at NUWVT HAHAHAHA"
"Sat Feb 21 10:10:47 +0000 2026","tweet-2025151204368761046","nakaka miss manood ng kdrama kasi naman pagod na pagod araw2 galing opisina tapos otty pa🫩🫩"
"Sat Feb 21 09:59:42 +0000 2026","tweet-2025148416033259693","confirmed may sakit na talaga ko 😭😭😭😭😭😭😭😭😭 denial pa ko sa sipon ko sabi ko baka allergies lang pero no :(("
"Sat Feb 21 09:53:05 +0000 2026","tweet-2025146750999335385","Daw road to lagnat haw. Yugs"
"Sat Feb 21 09:39:56 +0000 2026","tweet-2025143441081163807","@JYATSUYANAGI I hope that is just a what we call lagnat laki. Ask wife what it means. You will surely laugh to make you feel better."
"Sat Feb 21 09:37:16 +0000 2026","tweet-2025142770575573347","Te ly tulungan mo na si Bella walang katulong oh pagod na pagod na kakabuhat sa  teammates niya"
"Sat Feb 21 09:36:46 +0000 2026","tweet-2025142644935197007","May resident doctor ba sa Arena? Baka pwedeng matingnan ibang players ng Cap1 baka may mga sinat ei. Si Belen lang ata my super ultra mega vaccine ng vitamin abcdef. Pagod na pagod na yung bata. #PVL2026"
"Sat Feb 21 09:34:04 +0000 2026","tweet-2025141963343679975","Kitang kita sa mukha ni belen na pagod na pagod at medjo disappointed sa mga kasama! Buhat na buhat ang buong capital 1 #PVL2026"
"Sat Feb 21 09:31:57 +0000 2026","tweet-2025141434278658251","@only4lancebrey pagod na pagod na yung bata jsqu ahahaha"
"Sat Feb 21 09:26:31 +0000 2026","tweet-2025140064507040243","MEDICAL MISSION DAY 2 DONE SOBRANG PAGOD NA PAGOD AKOOOO 😭😭😭😭😭😭😭"
"Sat Feb 21 09:24:33 +0000 2026","tweet-2025139569021387110","nakaka stress manood ng capital one vs ccs game ngaun ang bobo talaga ni de brito jusko pagod na pagod na katawan lupa ni belen. hinde nya kaya mag isa yan. 17-23 amg score pinahabol nila yung score jusme. #PVL2026"
"Sat Feb 21 09:17:34 +0000 2026","tweet-2025137811943555280","PUTA KUNG AQ SI BELLA PAGOD NA PAGOD NA AQ"
"Sat Feb 21 09:13:37 +0000 2026","tweet-2025136820162625668","kagagalimg ko lang sa 2 weeks na sipon ko ehhh😭"
"Sat Feb 21 09:13:16 +0000 2026","tweet-2025136731067220203","may sipon na naman akoooooo"
"Sat Feb 21 09:12:30 +0000 2026","tweet-2025136538913570945","over naman sa lagnat"
"Sat Feb 21 09:12:19 +0000 2026","tweet-2025136491790504114","ウィーアー！とホテルに入った時にすると喜ばれる行動３選
https://t.co/xdpR24B88G

#sm45869863
#ニコニコ動画"
"Sat Feb 21 09:10:44 +0000 2026","tweet-2025136091582599186","2hrs nalang.. pagod na pagod nako. 😅"
"Sat Feb 21 09:02:13 +0000 2026","tweet-2025133948515614997","wala na lagnat na next nito di q 2loy maenjoy🥲🥲"
"Sat Feb 21 08:57:55 +0000 2026","tweet-2025132867450437867","balik 🍵 after gi hilanat 😌 https://t.co/YRrv6B49mz"
"Sat Feb 21 08:51:04 +0000 2026","tweet-2025131144577187985","naninibago kami ng friends ko kasi ang aga namin umuwi pero pagod na pagod talaga kami di na namin kaya magikot 😆"
"Sat Feb 21 08:47:36 +0000 2026","tweet-2025130270614032710","@ate_TJ Woi kahapon pa di namawala wala sipon ko kaka iyak.. Ang ending parang madurog na 3months old baby puffy ko kakayakap I want them to feel the love."
"Sat Feb 21 08:43:42 +0000 2026","tweet-2025129290975903848","Dina ma-alis alis tong lagnat ko.😣"
"Sat Feb 21 08:42:19 +0000 2026","tweet-2025128943721087069","Takteng ubo at sipon to. Nung pasko pa to!!! 🤧🤧🤧😷"
"Sat Feb 21 08:37:55 +0000 2026","tweet-2025127836638740884","pagod na pagod na ako"
"Sat Feb 21 08:32:55 +0000 2026","tweet-2025126576376156458","Dapat gnto din galaw ng CMFT tulad ng sister team nila. Parang hindi sila napapagod... Ang CMFT parang pagod na pagod kahit sa set 1 pa lang yon. 😁 Coach at S and C yta dapat palitan sa ChocoMucho. 3-1 ang CCS today. ☺️"
"Sat Feb 21 08:29:14 +0000 2026","tweet-2025125649313399229","pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na ako 😭"
"Sat Feb 21 08:06:27 +0000 2026","tweet-2025119917046116621","daig ko pa buntis... jwu 😭 pagod na pagod ako 😭"
"Sat Feb 21 07:50:49 +0000 2026","tweet-2025115979647230240","hindi ako gagaling kung ganito ex ko 😭 baka lalong lumala lagnat ko jusko! 

 https://t.co/sMdkRGLDdI"
"Sat Feb 21 07:47:14 +0000 2026","tweet-2025115077997949372","Graveh ung sipon ko today💦😂 https://t.co/Bu3ZJDg0Wt"
"Sat Feb 21 07:44:01 +0000 2026","tweet-2025114269755552043","PAGOD NA PAGOD NAKO PUTANGINA"
"Sat Feb 21 07:32:53 +0000 2026","tweet-2025111468715508007","Ayun iwas muna sa fun and hook ups may sipon akoo🤧"
"Sat Feb 21 07:25:24 +0000 2026","tweet-2025109584252469436","Di pa rin totally nawawala sipon ko pero lampake na gusto ko na mag ingay at mambulabog ng kapitbahay 😌"
"Sat Feb 21 07:13:15 +0000 2026","tweet-2025106525937959386","@coffeem4te @garpsatty @cutieyabmat at bakit nandito ang may lagnat?"
"Sat Feb 21 06:56:28 +0000 2026","tweet-2025102303523733905","mata ng may sipon https://t.co/EiJxZKLDG3"
"Sat Feb 21 06:39:59 +0000 2026","tweet-2025098156485345359","Taena sakit sa ulo naman netong sipon na to 🤧🤧🤧🤧 sabayan pa ng walang tulog nang ilang araw 🥲"
"Sat Feb 21 06:11:29 +0000 2026","tweet-2025090981817954748","2nd lagnat ko na toh this feb what's wrong with me ahahahah"
"Sat Feb 21 06:11:07 +0000 2026","tweet-2025090891149705690","1 lang yung spicy ng ramen pero tumutulo na sipon ko ackk"
"Sat Feb 21 06:04:59 +0000 2026","tweet-2025089346169438420","@IanIslander3 pagod na pagod na si vince gusto niya nalang magsumbong hahaha"
"Sat Feb 21 05:59:52 +0000 2026","tweet-2025088059570880711","HAHAHAHAHHAHAHAHAHAHHAHAHA SANA MAGKA LAGNAT SI ANCHETA AFTER NG GAME NA TO"
"Sat Feb 21 05:58:15 +0000 2026","tweet-2025087653352538206","parang hihilingin na lang natin na mag ka lagnat bigla si ancheta sa mga next game e"
"Sat Feb 21 05:41:38 +0000 2026","tweet-2025083469865648218","Pagod na pagod 🥹🤣 https://t.co/otHGvlndun"
"Sat Feb 21 05:30:58 +0000 2026","tweet-2025080788057031076","ang daming cancelled plans dahil sa bwisit na lagnat na ito🫩"
"Sat Feb 21 05:27:22 +0000 2026","tweet-2025079881881862522","pagod na pagod na ako, gusto ko huminga at magpahinga muna sa lahat ng nangyayari :&lt;&lt;"
"Sat Feb 21 05:19:16 +0000 2026","tweet-2025077841168375977","Naligo ako ng masakit ang katawan tapos naglaba"
"Sat Feb 21 05:14:18 +0000 2026","tweet-2025076594646417861","lagnat nato🤒"
"Sat Feb 21 05:04:33 +0000 2026","tweet-2025074140466843735","pagod na pagod na katawang lupa ko kelan ba uli bakasyon"
"Sat Feb 21 05:00:15 +0000 2026","tweet-2025073058206363972","pisting sipon to"
"Sat Feb 21 04:54:38 +0000 2026","tweet-2025071645229305966","may ubo, sipon, headache, tapos inaasthma pa lala"
"Sat Feb 21 04:22:16 +0000 2026","tweet-2025063497651159068","ang bebu ko parang pagod na pagod sa work 😭"
"Sat Feb 21 04:12:03 +0000 2026","tweet-2025060927650103428","bakit kasi nag aayos ng binder kung kelan pagod na pagod sa work?"
"Sat Feb 21 04:04:34 +0000 2026","tweet-2025059042541064663","またラス引いた😭
4連続ラスったYO😭😭"
"Sat Feb 21 03:56:41 +0000 2026","tweet-2025057061265179064","Me: sulat ako something sad bukas.
Me the next day: *may sinat na papuntang lagnat*

Annoying na ha."
"Sat Feb 21 03:51:51 +0000 2026","tweet-2025055844443062635","lalatch ng lagnat hayup"
"Sat Feb 21 03:49:17 +0000 2026","tweet-2025055196280487956","@ApaoSangsa19680 @RuthDonayr21270 Isa sa mga nag video..Sabi pahingain muna daw si rave at my lagnat ..next time na lang daw..Pero my katuloy pa yan..paano kasi Sabi nun kasama ni rave may sakit at ubo si rave next time na lang..tapos may bakla nag Sabi Kay rave ""tagal nmin nag hintay dito para makita ka"""
"Sat Feb 21 03:33:54 +0000 2026","tweet-2025051327433507287","bobo, nagrereklamo kayo na may crisis sa edukasyon. na pagod na pagod kayo palagi. na parang halos di naka yo tao tratuhin tapos iboboto nyo yung rason bakit nangyayari yon?!?!??!! ANG TATANGA TALAGA"
"Sat Feb 21 03:32:05 +0000 2026","tweet-2025050869918826511","namimiss ko na magluto pero bwisit na sipon 'to, wala ako malasahan talaga 🤧"
"Sat Feb 21 03:26:28 +0000 2026","tweet-2025049454827766239","And I’m not one to talk about the things I did, but fuck, I’ve gone through so much lengths and crossed oceans for people who will make me feel like I’m stretching my luck for asking. Sobrang pagod na pagod na ako."
"Sat Feb 21 03:11:05 +0000 2026","tweet-2025045586089836691","pagod na pagod buong pagkatao ko tapos si robin padilla na nangungupal lang sa senado sumasahod nang walang kahirap-hirap 🤠"
"Sat Feb 21 03:02:55 +0000 2026","tweet-2025043529735815319","yung pagod na pagod kana sa life HAHAHAHAH mika naman😭"
"Sat Feb 21 03:01:49 +0000 2026","tweet-2025043252534280259","Me na umiiyak ngayon kasi hindi ako naka sali sa tp kagabe 😭Sumabay pa kasi tong lagnat na to jusko🥹"
"Sat Feb 21 02:55:20 +0000 2026","tweet-2025041622443196802","Pagod na pagod nako, tangina sobrang nakakaburnout"
"Sat Feb 21 02:51:25 +0000 2026","tweet-2025040634848182745","Pagod na pagod na pagod na pagod na tayo sa ganito"
"Sat Feb 21 02:28:11 +0000 2026","tweet-2025034789422858523","way back 2021 yun yung 1st time sa buhay na wala akonv pang-amoy as in gawa ng covid. now, sobrang lala ng ubo at sipon ko. hindi naman runny nose pero wala ako pang  amoy. o barado lang talaga ilong ko 😭

haysss"
"Sat Feb 21 02:21:38 +0000 2026","tweet-2025033141833138509","mka hilanat mni ma zerohan oyps"
"Sat Feb 21 02:17:27 +0000 2026","tweet-2025032088697933879","ひょっとしてペルラがウェザーの脈に気付けさえすれば最悪の事態は免れたのでは🤔"
