created_at,id,text,like_count
2026-05-03T14:17:22.000Z,2050942800062206252,"me after kong malaman na all this time miss na miss ko siya, may iba palang namimiss si kuyang ubec #taloakodunboss didto ko nagluya https://t.co/0G8TuzupAB",0
2026-05-01T06:00:54.000Z,2050093084160266438,RT @DaddyLoveLove1: Nagluya na yung paa ni daddy sa sarap ng lips to lips namin https://t.co/pinU6HYjDe,0
2026-04-30T14:55:38.000Z,2049865263315861582,Nagluya man ko uy. Murag need najud nakog new album ni SG bahhhhhh 😮‍💨😮‍💨😮‍💨 https://t.co/c5JH2fviO0,0
2026-05-15T02:34:32.000Z,2055114580238688495,"RT @dollfriend: witnessing the moment nicole gave up her voice, her halo &amp; shackles shattering for a split second, chills. https://t.co/fh1…",0
2026-05-15T02:34:32.000Z,2055114579101794579,Strawberry pie with a berry taste https://t.co/mHhXpVPf8H,0
2026-05-15T02:34:32.000Z,2055114578590154928,RT @TheMarcitect: So now we know Covid was a lab leak and not from bats in a Chinese market and hospital protocols were the death sentence…,0
2026-05-15T02:34:32.000Z,2055114578057404418,Communist News Network is trying to fear monger and is upset people are trying to calm others down.  https://t.co/jZRGsuUtTb,0
2026-05-15T02:34:32.000Z,2055114578040905833,RT @devilbbby: Every mans weakness 😌 https://t.co/oyGTIYwvzb,0
2026-05-15T02:34:32.000Z,2055114577474474377,"RT @jandira_feghali: Demorou, mas os crimes do desgoverno Jair Bolsonaro na pandemia finalmente serão investigados! A PF deflagrou uma oper…",0
2026-05-15T02:34:31.000Z,2055114576572616854,"RT @ThumbsHurtGamin: Tried keystone light apple with wifey and we rated it a 6-6.5. It a ok taste, can’t chug and very fulfilling. Comment…",0
2026-05-15T02:34:31.000Z,2055114575436202154,RT @Whotfismick: maybe i died of Covid in 2020 and this is hell https://t.co/ncpKP5eQkP,0
2026-05-15T02:34:31.000Z,2055114573665993024,"RT @ed_dems: older gen z is genuinely cursed

• guinea pigs for new tech
• COVID during high school/college
• debt for degrees while AI kil…",0
2026-05-15T02:34:31.000Z,2055114573171077510,"⚠️🦠☠️ The global death toll from the COVID-19 pandemic significantly exceeds official reports, according to new estimates by the World Health Organization. Between 2020 and 2023, approximately 22.1 million excess deaths occurred worldwide, a figure more than three times higher https://t.co/SeC7TcbFWl",0
2026-05-15T02:34:31.000Z,2055114574676861253,"RT @GuntherEagleman: 🚨 FAIRFAX COUNTY DEM PROSECUTOR STEVE DESCANO GETS ABSOLUTELY OBLITERATED 

Grilled on camera for letting a violent il…",0
2026-05-15T02:34:30.000Z,2055114570361114723,Computer is sweating why? https://t.co/2wBz86kNkd,0
2026-05-15T02:34:27.000Z,2055114556725166452,RT @MoonsproutWitch: I’m glad PCOS is being renamed to include the metabolic aspect but I still don’t think it’s going to do much to combat…,0
2026-05-15T02:34:20.000Z,2055114529827373236,"RT @4HumanUnity: They told you the real threat was the guy sweating on your roof in July, or the woman wiping your grandma’s chin for 10 bu…",0
2026-05-15T02:34:15.000Z,2055114507027136891,"RT @GuntherEagleman: 🚨 FAIRFAX COUNTY DEM PROSECUTOR STEVE DESCANO GETS ABSOLUTELY OBLITERATED 

Grilled on camera for letting a violent il…",0
2026-05-15T02:34:14.000Z,2055114503986241719,RT @fagfeyd: baelor surviving the trial of seven and hearing rumors he only participated to make himself look good in the eyes of smallfolk…,0
2026-05-15T02:33:53.000Z,2055114415263903822,"RT @GuntherEagleman: 🚨 FAIRFAX COUNTY DEM PROSECUTOR STEVE DESCANO GETS ABSOLUTELY OBLITERATED 

Grilled on camera for letting a violent il…",0
2026-05-15T02:33:46.000Z,2055114387317313680,"RT @CoJohn__: assassin 
Sweating + Mask Version
#strangefake https://t.co/gk7JqYVWtk",0
2026-05-15T02:33:38.000Z,2055114352420635031,"RT @GuntherEagleman: 🚨 FAIRFAX COUNTY DEM PROSECUTOR STEVE DESCANO GETS ABSOLUTELY OBLITERATED 

Grilled on camera for letting a violent il…",0
2026-05-15T02:33:30.000Z,2055114319453397029,I saw the future while sweating in fever,0
2026-05-15T02:34:14.000Z,2055114503629725745,@mongjinwooxx ilang araw na siyang walang gym pic nanghihina na aq https://t.co/mpceUDPC35,0
2026-05-15T02:33:23.000Z,2055114290089320848,RT @coupchuya: jowa mong focused sa panonood pero nanghihina kapag hindi nakadikit sayo https://t.co/s6YZPXAj7I,0
2026-05-15T02:33:01.000Z,2055114198875848773,RT @Mnl_Milker: Moreno Manager. Napakadyot na lang talaga siya sarap ng mga kamay ko pero nanghihina siya tuwing ulo n ng burat nya ang haw…,0
2026-05-15T02:31:23.000Z,2055113785812344873,RT @Mnl_Milker: Moreno Manager. Napakadyot na lang talaga siya sarap ng mga kamay ko pero nanghihina siya tuwing ulo n ng burat nya ang haw…,0
2026-05-15T02:30:42.000Z,2055113614147961254,RT @Mnl_Milker: Moreno Manager. Napakadyot na lang talaga siya sarap ng mga kamay ko pero nanghihina siya tuwing ulo n ng burat nya ang haw…,0
2026-05-15T02:30:39.000Z,2055113603703800252,RT @Mnl_Milker: Moreno Manager. Napakadyot na lang talaga siya sarap ng mga kamay ko pero nanghihina siya tuwing ulo n ng burat nya ang haw…,0
2026-05-15T02:28:28.000Z,2055113050521501911,RT @Mnl_Milker: Moreno Manager. Napakadyot na lang talaga siya sarap ng mga kamay ko pero nanghihina siya tuwing ulo n ng burat nya ang haw…,0
2026-05-15T02:26:43.000Z,2055112612187402623,RT @Mnl_Milker: Moreno Manager. Napakadyot na lang talaga siya sarap ng mga kamay ko pero nanghihina siya tuwing ulo n ng burat nya ang haw…,0
2026-05-15T02:25:56.000Z,2055112413150904496,RT @Mnl_Milker: Moreno Manager. Napakadyot na lang talaga siya sarap ng mga kamay ko pero nanghihina siya tuwing ulo n ng burat nya ang haw…,0
2026-05-15T02:24:09.000Z,2055111967355109588,RT @Mnl_Milker: Moreno Manager. Napakadyot na lang talaga siya sarap ng mga kamay ko pero nanghihina siya tuwing ulo n ng burat nya ang haw…,0
2026-05-14T20:57:29.000Z,2055029759550345676,NAKAKATAKOT KASI MAY NATANDAAN Akong folklore about sa mga dwende na nag paparade kapag fiesta nila,0
2026-05-14T14:02:12.000Z,2054925248638951748,Wow bgla nila natandaan to? HAHAHAHAHAHA https://t.co/dAf228YGws,0
2026-05-14T13:37:49.000Z,2054919111944392827,And yung workshop sumali ako dancing ata ‘yon AHSJHAAH and mga kaklase din pala ni zen yon na-meet ko yung jam AMBAIT NIYA partner ko siya sa sayaw AND kasama niya rin si prince ayun lang natandaan ko pero ung iba diko na alam,0
2026-05-14T13:09:53.000Z,2054912082462834725,Pinalaki kasi ako ni Lord he told me na “Guard your heart” tapos ayun nga I’m guarding my heart na and he said din na love is patient love is kind it does not envy WOW NATANDAAN KOPA,0
2026-05-14T11:26:21.000Z,2054886028045918274,"RT @kabutitee: FORBIDDEN LOVE ❤️‍🔥

Featuring cutie SoftBoy @ExplorerBaby 💕

Sa hindi inaasahang pagkakataon, pinagtagpo kami at isang mati…",0
2026-05-14T11:26:10.000Z,2054885982235947209,NATANDAAN KO WALA NGA PALA PILIPINAS SA STOPS 🤡 tanginang gobyerno na to https://t.co/fNB0MJ3Q10,3
2026-05-14T10:59:09.000Z,2054879182040301708,"@fyangiejm @_sjsjxz |
Maybe you didn't watch their season kasi Caramel Macutesy lang natandaan mo.

It's because of his attitude bat namin gusto syang umabot po ng Big Night etc.

Ang daming bashers and comparisons. I hope matigil na po yan.",0
2026-05-14T10:04:14.000Z,2054865363503075680,"RT @kkaepjjang_yj: 📎 Psychological Assessment: 16PF

📒 ""WE ARR going TO PASS, Vevs! Libro, Self-care, at Prayers/Dasal lang"" (REAL. kahit n…",0
2026-05-14T07:37:40.000Z,2054828478487560331,@ATIN_Gaia @KarenZalun84511 Ang malala di nman natandaan nang crowd ang gg nayan🤣🤣  umingay lang sa socmed pero walang impact sa crowd!,4
2026-05-14T06:59:48.000Z,2054818949267955768,RT @zjk_writes: 23. nag-aalab ka bb https://t.co/UlwxSeb1g4,0
